City,Community,Pincode,Impact_2024-04,Impact_2024-05,Impact_2024-06,Impact_2024-07,Impact_2024-08,Impact_2024-09,Impact_2024-10,Impact_2024-11,Impact_2024-12,Impact_2025-01,Impact_2025-02,Impact_2025-03,Tonnage_2024-04,Tonnage_2024-05,Tonnage_2024-06,Tonnage_2024-07,Tonnage_2024-08,Tonnage_2024-09,Tonnage_2024-10,Tonnage_2024-11,Tonnage_2024-12,Tonnage_2025-01,Tonnage_2025-02,Tonnage_2025-03,CO2_Kgs_Averted_2024-04,CO2_Kgs_Averted_2024-05,CO2_Kgs_Averted_2024-06,CO2_Kgs_Averted_2024-07,CO2_Kgs_Averted_2024-08,CO2_Kgs_Averted_2024-09,CO2_Kgs_Averted_2024-10,CO2_Kgs_Averted_2024-11,CO2_Kgs_Averted_2024-12,CO2_Kgs_Averted_2025-01,CO2_Kgs_Averted_2025-02,CO2_Kgs_Averted_2025-03,Households_Participating_2024-04,Households_Participating_2024-05,Households_Participating_2024-06,Households_Participating_2024-07,Households_Participating_2024-08,Households_Participating_2024-09,Households_Participating_2024-10,Households_Participating_2024-11,Households_Participating_2024-12,Households_Participating_2025-01,Households_Participating_2025-02,Households_Participating_2025-03,Segregation_Compliance_Pct_2024-04,Segregation_Compliance_Pct_2024-05,Segregation_Compliance_Pct_2024-06,Segregation_Compliance_Pct_2024-07,Segregation_Compliance_Pct_2024-08,Segregation_Compliance_Pct_2024-09,Segregation_Compliance_Pct_2024-10,Segregation_Compliance_Pct_2024-11,Segregation_Compliance_Pct_2024-12,Segregation_Compliance_Pct_2025-01,Segregation_Compliance_Pct_2025-02,Segregation_Compliance_Pct_2025-03
Mumbai,C0311,400016,7928,6376,7084,9357,3358,5627,2222,8185,2043,7696,5031,6141,85.67892534,84.56860641,47.14212348,68.10958107,99.87052004,96.97145924,60.36587395,44.7389356,12.14790282,89.19462508,89.50807387,93.1995661,837.9691894,2817.164121,4924.136482,1778.200459,4339.827488,4827.909401,3505.714068,597.7383495,858.2923463,512.5878096,693.8996097,2087.523397,384,129,454,85,168,360,167,369,88,343,235,314,76.84465602,73.74419465,58.05997485,83.07202916,78.26560006,85.98575061,71.68619642,74.63945549,84.84130659,54.08667757,66.20933011,72.06469027
Mumbai,C0312,410206,1099,1591,2535,7588,2541,2247,1710,6903,9401,6087,8630,5019,63.57158515,21.13576177,86.33529528,54.43959631,27.09873454,52.14434667,70.73565799,42.96322608,11.8749661,62.1657217,24.01551672,13.36929242,4524.892789,1889.499923,4930.656809,2398.519194,4782.14705,508.3070193,1136.466577,3741.506729,4996.893617,2733.034259,4676.901799,1774.229346,22,404,113,83,487,162,229,350,339,43,412,99,99.9494963,76.47375527,96.48790657,61.4080185,82.92227083,53.58779726,60.18128279,73.95416954,51.15161307,58.31522861,95.14765209,73.42505196
Mumbai,C0313,400080,8209,2450,9357,2741,5179,5800,7367,7379,7712,5966,9140,6632,21.74804806,27.03525362,58.52462466,46.19269647,51.03356284,34.85122094,61.02644798,27.73497258,35.8514145,76.35705215,49.89503152,32.57699976,1274.881661,4785.733877,1297.560957,2148.397109,1958.121514,2563.074795,788.6056917,3580.664066,2592.331121,3370.380823,598.5055201,1920.230727,360,155,274,190,227,250,297,397,236,167,342,395,51.82863228,52.3093411,53.38907908,89.29227895,69.66469521,93.10233773,92.71773772,52.48299876,99.29261456,62.39769555,82.74712295,68.71097191
Mumbai,C0314,400022,9031,5077,2362,5206,5021,3045,5691,3694,2748,5563,7689,4665,80.03978162,22.29219712,99.16434764,37.69824862,39.62000912,60.50660047,37.60897762,80.15478971,36.56094414,19.46030803,15.79820603,35.83266035,3363.925766,1934.122309,1160.656307,1122.831541,627.9258129,2108.812025,1191.239228,2112.181978,4025.524358,584.3932313,3907.145578,2705.688421,451,391,446,302,477,197,27,268,273,479,360,413,63.92743732,61.10264503,58.30403763,61.18776345,66.48386869,97.11327156,98.60112105,73.47106168,67.69901167,52.11986058,66.02094798,58.18279014
Mumbai,C0315,410210,4880,6575,1880,8824,6773,7314,5687,2539,4323,5980,1630,8599,65.67491001,63.11661365,14.21217613,90.45821891,60.41376177,74.11057715,33.36596523,40.27185538,50.28418579,38.70300635,49.13869755,47.25093834,3757.018302,2626.644718,4699.809482,4457.559043,4541.46808,3579.119162,1776.651776,4835.991075,2006.383175,2098.690295,504.1060895,4074.20139,301,95,134,310,462,304,390,479,444,54,132,367,85.11261825,89.37229779,73.40559317,84.26171011,50.65800676,66.62307434,52.02872063,62.21238243,75.75207165,50.16360652,80.94661838,83.78131033
Mumbai,C0316,410218,4303,4457,4238,3728,3499,7944,4342,2353,9961,1619,7608,3668,35.92131483,42.92744721,33.69308208,44.72534795,68.78263917,77.2000228,97.70390587,84.73760099,40.26121555,45.78747644,90.21059905,44.80003752,4508.213331,2507.818778,4884.233956,4979.136635,636.7181468,2887.36925,1043.470017,4652.005506,877.0077188,1047.460349,4636.640709,3884.367902,189,49,218,182,29,217,304,91,238,234,305,298,58.95013277,51.53663021,69.03788776,87.05467779,75.00658508,91.19282727,68.47792853,94.88576337,75.33019614,93.11499585,59.72216618,53.95332156
Mumbai,C0317,410210,9031,4503,6822,5633,8505,1859,8798,5151,9628,6467,4660,4789,80.03745566,15.71936246,76.69622661,23.2121729,80.15259441,91.29348073,15.00954234,12.37977003,47.32230159,13.5322183,55.78734352,52.61222664,2381.562916,2215.810833,3508.414658,772.3911843,4157.590802,4488.724871,1801.052846,3430.290174,1307.129255,1655.36812,2970.401552,762.6338848,439,320,115,227,315,238,251,217,213,68,225,113,79.67863059,69.43968797,73.83424648,85.55141731,66.14187209,89.56853215,74.02392738,76.33400205,63.30713907,61.07375429,57.31977292,58.08915002
Mumbai,C0318,410210,9159,7712,8521,3586,3487,8747,5986,4233,3853,6940,7055,4852,53.10935474,54.56554159,20.81330187,11.8443312,39.18455349,37.53164124,68.43950271,41.11232667,70.30659679,91.07189129,61.19349076,66.11737583,1195.576379,1383.383415,707.1266102,3251.045001,2426.677726,682.6301371,2740.121885,4427.361534,3515.331832,2433.560604,1279.105521,2207.834382,235,312,66,295,110,352,316,287,292,105,258,173,75.39170074,50.85435381,81.01038053,55.31201157,71.81443448,53.40133384,86.92572863,64.0871134,67.01843582,55.96858195,81.04468521,86.35606823
Mumbai,C0319,400028,7087,7592,6086,5604,8975,1844,9021,6220,7022,3444,3853,7766,88.63925292,43.25155216,54.20109071,51.92062462,79.77488967,51.60041758,93.98331783,49.81805285,36.84037287,84.58375045,34.6453338,25.63802818,4114.782455,4289.054009,4906.62709,4834.998871,4299.732552,1195.978784,4414.698451,2611.403544,2109.969613,3711.39774,2413.318123,1007.836245,487,435,338,271,177,18,446,93,328,245,349,429,80.66818997,74.42095833,53.15671875,95.32550337,97.93552347,66.12590911,67.26115719,93.50679841,81.23236485,84.3116095,93.46436888,65.72567682
Mumbai,C0320,400014,3215,2351,9777,8537,8635,7376,2446,6505,2331,8958,1128,1557,16.37719277,55.28480526,36.70258252,23.04868865,41.10508147,34.94463485,65.46905635,70.07362146,72.91968591,87.40755214,76.42726567,93.98945562,2180.879742,2758.101555,4148.151111,4794.614447,4818.427176,4775.630589,3216.662713,1754.267533,3501.192195,2599.178685,4489.730738,1873.046856,436,44,290,430,379,217,60,495,350,75,336,449,58.22100735,99.2603106,74.88296257,70.55781175,84.18813861,73.46725706,84.21085182,79.21110691,74.3766614,50.95002535,67.9531434,67.93662545
Mumbai,C0321,400042,5322,8338,4995,1479,1531,1420,6255,6778,6511,2419,1165,7272,57.34738083,46.28800332,75.63380336,51.99829362,65.8957242,38.35070564,59.08025376,49.4471371,97.76134412,77.25698204,24.40627552,90.0140815,4051.271537,2454.337413,2314.497824,2702.148692,4165.139191,3829.753688,1982.393292,4925.064699,2367.244835,3170.139732,510.2878731,3719.1572,24,370,296,385,331,100,218,399,53,373,310,34,57.12523128,95.16513504,86.31586446,69.6685329,94.76863305,73.25756393,61.32148906,80.97376298,57.73307062,96.9737048,50.88322457,60.47688361
Mumbai,C0322,410206,9703,9772,2130,9440,9357,6953,8832,3000,8636,2329,5695,9013,78.6884963,83.16624821,95.49857195,94.1187626,41.44424262,86.58249764,52.28916365,81.2783236,84.82480602,77.65125474,27.10288384,60.49174496,3128.015069,1206.989606,2336.105154,4156.317869,732.7278692,4778.747084,4203.624028,3598.737677,2953.000854,1914.02202,3017.091169,952.9088173,157,445,491,484,48,217,55,72,105,280,347,360,87.06477366,50.6297469,85.64689087,86.88226878,51.20592146,99.26874306,84.24012293,65.46300464,92.25844819,97.06093387,94.87208724,85.86109711
Mumbai,C0323,410210,8032,3540,8178,9842,2760,5193,6266,5695,2014,4436,3392,5196,82.22803152,26.19907619,51.3599998,85.32414643,38.79766776,39.68736205,22.77109154,52.94028411,79.90916059,67.05120632,18.86938951,98.47990551,3330.507785,4534.110786,4848.504869,2256.100745,3173.501934,1249.758025,3053.992255,2005.723187,1201.636549,2843.894166,3116.595675,1921.442397,478,426,280,289,291,135,54,420,494,475,367,159,92.56734812,71.58663719,53.26622152,67.45038506,71.08448611,85.76342686,67.56575209,65.61484229,76.42516338,90.00484566,86.03225992,69.7934896
Mumbai,C0324,400101,2113,8788,5969,7361,4205,7823,8161,9052,9671,1331,2655,6803,16.04078235,59.06062095,76.65364409,30.95536073,69.59104919,87.7955603,30.37700454,97.92216079,12.1472055,56.33121126,66.78626963,77.63330472,1414.905492,1379.209281,2247.861623,4219.606498,4419.509802,1019.974838,2358.482048,714.9029025,1608.819948,2257.219405,1028.55486,3134.896906,255,206,154,422,282,334,20,476,72,11,140,21,63.95207962,80.04524799,88.46398979,90.3266023,57.45151256,56.39303318,78.43694209,84.72057947,89.31291635,61.87917945,62.03944561,50.73491129
Mumbai,C0325,400028,6868,2917,4948,9955,7940,4031,4177,5307,5010,1855,8181,9710,34.75133197,56.57308316,30.81084102,19.77191182,23.61197066,94.08645175,54.91509887,87.99511958,38.95552477,49.24094545,89.64029735,37.71838646,556.7222704,3801.071862,500.0715366,4515.850802,2440.185481,3906.619376,2174.13975,1964.802764,2846.500104,3395.482967,2480.245582,3415.528754,123,158,324,425,222,99,309,415,203,43,44,78,58.84521348,88.96926066,67.93676547,92.37035195,77.57701431,79.25121874,88.80420881,97.34100867,88.03870838,62.61567086,96.10264122,65.06685447
Mumbai,C0326,400614,1283,6273,4352,4234,7174,9772,4916,7246,3712,8952,9742,7445,61.69267999,49.59962892,18.44327487,58.05373828,25.14576766,92.75962025,67.26505801,36.0065387,38.852049,11.06382032,24.94980888,76.78220964,826.6072083,2296.394029,2244.879178,2622.436582,2609.367981,1597.466074,3377.58779,2295.502367,3521.983763,4431.909647,1504.259315,1789.545587,211,38,394,328,453,178,36,72,226,68,419,486,84.09969134,66.83015171,68.01907656,56.7116578,53.05459751,53.01249051,58.22339389,60.62157084,95.05985234,86.12743435,78.30475872,76.90853574
Mumbai,C0327,400101,9928,2850,1641,9386,8966,7745,8665,1023,7418,3388,4464,4089,42.75849746,77.97843792,50.99733271,18.04542961,71.98635277,99.20211868,56.85549981,77.18413133,48.68997991,61.90815314,79.34107675,70.54579904,4809.316993,2481.811531,4193.931994,1588.078653,2492.715651,4794.61684,4869.78735,3903.711726,2875.903121,3422.835949,992.4341022,3197.84992,234,40,191,73,456,112,476,215,488,368,321,36,72.37082883,79.76008789,67.5830995,78.4739423,71.74969046,92.44778715,74.06045753,67.55174685,53.81540762,65.97418272,50.18012418,93.61302675
Mumbai,C0328,400614,3584,7408,3699,3079,9233,8811,5927,5835,6119,5401,6447,8020,65.13951375,50.86347577,55.64579371,37.13576047,67.72281896,81.32128109,10.62101498,81.23103456,94.99192403,77.84250116,27.93768594,76.2650253,4297.909575,2298.941917,4930.314401,1163.853499,1184.18587,2460.003951,4458.102772,3394.851164,1167.126405,4216.399785,965.4974222,2853.981003,235,108,31,165,198,252,76,106,49,250,111,300,68.11922528,64.44575681,66.38780967,63.79055893,95.40798857,50.80519715,74.23233759,92.75459168,65.61719894,66.43700909,63.8655903,51.081252
Mumbai,C0329,400042,9681,8017,4813,6408,2041,2900,4632,4614,7675,7813,3889,2942,10.33834724,41.94221093,11.0320304,35.4439215,77.97990584,49.58357402,11.211723,32.90950226,11.65488656,31.43913883,16.15561644,27.87395218,3802.013616,2186.942414,3840.678167,1788.083392,1083.161955,1718.641988,4523.079298,2350.905573,1774.216602,985.3984628,2996.773924,1288.700517,284,300,49,488,362,387,461,201,70,156,84,229,90.10566641,58.04634997,78.9765061,68.65272491,86.23123229,63.03962084,76.92040389,59.52605111,96.79725785,69.64553796,56.36214001,97.9394926
Mumbai,C0330,400071,5361,2950,7173,2978,9939,5525,3027,5406,3917,2734,3708,5443,71.17346956,15.46343385,77.83356392,11.82908413,16.50412164,52.62660539,20.25250737,73.88102996,58.25787139,17.67243743,68.51560941,74.7867785,4300.899641,3636.640718,4901.177188,2344.656067,2702.869049,2162.424192,736.9654553,1626.152108,2216.424532,598.5531487,3408.441493,1275.541564,409,122,94,351,64,378,410,63,256,279,192,180,93.39993936,66.09757254,83.9348707,93.36632828,86.84526511,92.15631003,68.77687222,66.73012199,92.11455208,73.69051523,95.38569695,69.08486151
Mumbai,C0331,400063,2386,9692,3606,5163,5086,1565,6178,4685,8664,7972,8192,7359,44.66560344,41.8216208,54.50245022,63.70503204,67.63760983,58.56333608,54.11034562,22.25878306,20.94844345,46.48592513,51.74561497,63.40059223,2296.750306,2231.041807,1240.974679,3143.221086,2369.881307,3238.25173,4584.798917,2380.120422,2565.578409,1893.406406,3775.399962,898.5233898,47,216,369,301,43,255,445,23,71,89,191,486,63.98956103,50.39367431,64.32498278,68.26771708,94.00748466,89.39735058,58.6898666,92.96416843,59.61128218,90.70473056,58.53155779,94.41146084
Mumbai,C0332,400086,9094,1872,3508,3048,6655,1711,3070,4477,9922,9652,3446,1157,51.37278179,24.5104146,29.99297207,22.02698893,14.38941178,69.523968,34.60069814,64.40139395,88.28786394,87.44327382,83.93995744,96.62778649,2208.61665,4300.13978,630.9245483,4483.953721,2503.654334,3659.865177,3831.904925,3559.959536,1408.223927,1477.761237,1383.23795,1627.640155,211,66,61,53,267,30,98,208,320,314,435,390,91.80107162,67.05883823,66.07268474,89.35762175,97.00173619,51.62566612,97.70352166,68.4595247,53.10055883,54.61384444,83.66066141,62.57599546
Mumbai,C0333,400701,6744,3017,5199,4096,9283,8462,8717,5586,4230,6019,6243,8135,35.07148413,96.67135297,99.6027897,74.73077467,91.37703312,82.7270436,78.73176873,99.2574297,48.62137238,74.40185153,46.9115325,95.41586618,3287.101904,685.7338349,2098.494593,4452.086936,2742.914057,4685.887929,2198.000599,1754.43006,2945.329234,2893.261006,3630.974516,1719.023057,390,83,328,280,393,260,87,100,331,110,456,352,97.79145709,83.07384144,86.02725156,89.87695193,77.85480003,89.56180656,50.14921489,55.97852996,79.4743921,92.67626118,76.13243034,63.88905082
Mumbai,C0334,400014,8652,3405,7339,3835,4901,3493,7936,9132,9429,6203,7170,9910,40.55979295,67.14049678,17.59128319,36.23292137,97.16233232,26.66812169,67.43512726,71.20922582,20.15152623,40.80160833,73.33823983,85.54167389,3785.078916,1434.058662,621.4951143,2853.921022,2058.57757,3412.601949,2710.324395,2048.029277,4163.121598,1807.970411,3401.452636,1492.592886,283,325,64,291,272,161,170,180,162,485,384,411,89.14328509,68.71485317,83.86345838,62.43995864,53.678125,50.29115779,60.926321,50.78099337,88.35975012,94.77830018,58.66492404,51.15932214
Mumbai,C0335,400706,3595,9751,9474,1767,9938,6468,2517,5732,5278,1399,9024,4701,94.71478241,39.56781516,42.39882165,96.47068126,18.70508303,79.18996471,41.58012675,53.97849252,10.88867392,99.39543007,58.64670894,90.7221759,3103.810917,741.4350129,4704.499731,3522.208865,2134.205311,859.0951302,2300.772643,4425.890828,1417.047291,1517.134091,2682.603257,2484.743267,288,356,43,162,344,87,120,216,337,173,440,48,71.818543,54.68951018,54.53656674,95.25733766,92.76756177,53.35326983,79.51544317,73.94145265,81.9138644,83.62722508,97.41375564,50.91196499
Mumbai,C0336,410206,8996,6397,7617,2778,9699,3725,4365,6913,6527,6110,9673,6898,90.65803342,59.99253409,64.47216583,51.16647335,68.45112773,55.28036451,75.17543905,49.36762399,15.25817978,43.96806421,19.85542748,48.74041769,2714.95425,4468.997603,3559.878732,560.0428212,1207.340241,4807.309274,3913.541702,3219.390408,4362.401705,1314.959571,4891.378668,1066.720594,153,147,237,437,178,130,325,310,218,478,250,15,87.23272031,62.12590287,55.10172199,87.93435544,70.80333143,72.78257524,62.64539806,52.7753379,76.89065786,62.82943539,70.88223933,59.32294466
Mumbai,C0337,400075,1645,9271,9878,4601,1238,6857,5460,4401,2593,6371,9467,6367,40.21318373,33.35348099,51.81601634,70.36841888,64.19387196,14.6425313,25.33841619,52.7937294,50.23639896,62.57590981,84.82532803,36.03662288,504.6194077,904.5240942,1047.862392,2420.21458,4046.103129,1892.091555,2465.434842,4487.354691,3316.117891,4290.666706,2873.792273,4764.446196,138,11,360,464,470,319,151,345,487,469,31,159,63.63256136,57.2429933,89.73402886,64.49433765,54.19853954,99.24018795,85.32749068,62.09063394,60.54207657,93.91104534,85.63680275,55.83379171
Mumbai,C0338,400074,2992,8905,5630,5326,1461,3679,3661,4423,5458,3943,3610,2267,44.99365643,74.88705827,11.55758232,40.26323919,49.33957229,49.49773297,75.82107687,85.87511955,42.06067322,55.84439586,42.05885822,72.74176449,3946.171969,3108.976878,604.0882377,4829.774143,543.1926538,3579.242808,4551.965074,3900.647144,842.0750925,3284.234475,774.1882812,1674.791285,33,284,265,120,157,415,80,374,46,427,73,306,77.25773142,82.80267386,57.53496037,84.82251963,56.30545902,91.6461338,66.68134324,71.90080893,86.8912507,72.92402857,74.91909304,78.12380889
Mumbai,C0339,410210,7347,3127,2764,6040,1012,5361,9854,8972,4948,9471,1913,9202,83.14010039,84.83775921,49.19292668,84.50692953,29.2423111,76.70927698,16.14254477,61.97093957,84.2854984,56.62179508,46.05411385,86.30222535,4270.188222,4894.545119,3395.525887,3805.156965,1441.293076,4169.223601,2264.721019,991.863696,1659.785184,4732.075082,1573.599717,2172.817071,164,373,192,246,285,112,135,407,474,20,28,433,57.20484626,92.67201527,71.6287603,71.94645471,99.1925689,84.18548052,65.82736039,57.72957303,88.81734591,74.06796056,65.20934541,62.33314471
Mumbai,C0340,400016,6218,1771,7002,3153,6465,1731,7311,7517,7399,8002,9776,8534,29.70591156,93.14912291,43.74215443,47.72968692,54.49646441,67.06412573,85.68943696,31.93006049,85.81582269,65.5930608,81.83917684,96.00426982,4637.27272,4354.792585,2707.371171,1119.232641,3229.893876,563.115913,1711.387119,2710.811925,1670.4875,2715.099684,4498.377314,2546.37478,279,354,147,473,438,480,351,15,220,45,182,245,89.16842931,90.18263187,80.55002222,91.1289524,70.13412021,96.89022134,80.47808969,68.78224786,97.73004466,83.13263981,64.52364883,53.04359101
Mumbai,C0341,400042,4188,6405,4904,3950,1540,6457,9040,8748,2513,6737,1263,6187,85.49180686,30.92511217,50.48306877,40.4272247,75.37126548,16.03890835,32.37712229,47.32437392,69.53926373,79.55361302,12.86687436,66.47870279,3450.274993,3902.936689,553.4175592,782.9384894,599.9438141,882.4255692,1114.734636,1491.569032,957.2322016,4503.748276,3636.355624,4078.042358,465,126,145,239,384,491,164,322,51,327,285,362,76.68493962,96.83933056,89.03246153,51.27338849,54.5939787,79.75185072,52.2032107,98.73165607,74.30598265,73.34537534,61.5040229,68.88281895
Mumbai,C0342,400012,8165,9395,4017,7745,3253,2398,1979,9404,3179,8472,2528,8455,80.95781201,11.92045055,59.95383174,79.7383683,40.14310741,64.54696326,71.16618204,27.25386474,67.8285252,28.43689881,74.98114615,58.77943879,2669.285055,4045.578468,4978.7151,3449.123736,4651.257672,558.2521735,2397.376553,1082.967611,4248.088626,2729.416869,743.3585637,3410.916421,144,72,188,272,450,479,306,445,433,496,337,350,81.53882456,81.6307198,99.76054856,73.19236653,57.53236215,71.12936133,88.04639858,76.62837804,94.56138584,55.76413553,77.79109198,65.45920325
Mumbai,C0343,400101,7131,7638,1702,2893,7898,3408,5088,1358,1314,3111,4861,2813,59.22312242,39.81270534,47.70923198,53.84028748,68.16229729,16.59288954,16.02866287,60.61230648,78.73676088,75.54055534,34.7518331,36.19209432,2228.185996,2106.16526,3899.22805,584.1294368,943.591941,4277.928446,4203.589227,3078.735371,3923.738004,4972.514765,3634.398446,3561.74932,134,11,278,236,60,386,241,168,339,374,173,265,93.68140364,75.08522151,50.28943833,76.87405448,69.52949253,85.12975841,79.85561422,65.3686145,79.47722535,95.5210129,79.56911129,83.1513114
Mumbai,C0344,400014,9322,7609,4791,6081,5310,6420,1264,1233,7912,3017,4127,3422,99.22327628,16.4528162,93.18300031,47.1565688,73.90775238,55.3860129,85.47046102,33.76523383,97.56715676,77.83077805,93.02639136,43.7749563,3108.881744,2773.205038,1680.341132,2508.531151,3153.936861,1520.337732,2804.357097,1446.015914,525.2881573,968.1329962,4507.427372,1872.15233,340,324,383,433,27,94,345,128,350,308,435,460,72.86837467,86.28934794,73.36085061,57.8891901,51.12842026,70.99234422,65.34375938,76.0967423,60.6193599,64.85712767,76.32941151,83.41155033
Mumbai,C0345,410210,7600,6287,8079,9454,2513,6113,1284,5384,2713,9987,9882,9857,74.04508341,10.70886704,81.45779297,37.65188802,76.58777041,96.71044629,89.57378889,77.17111712,84.97282415,95.17762031,10.76730689,84.78527293,2696.197322,1222.732058,4332.966746,2745.458193,4607.661824,1364.027567,2820.330143,3916.39361,2896.711725,4435.157291,2062.20513,4229.654397,464,54,176,223,123,183,145,85,89,35,476,219,93.93576698,66.01130923,80.87660737,52.21512939,63.12148352,88.34056954,51.76515614,55.88007365,74.49618232,96.46910317,69.10641629,72.30849194
Mumbai,C0346,400070,4843,8756,9621,3757,6031,1503,8187,3712,1849,2969,6284,3759,20.16205287,47.38441205,49.46697399,11.64425479,33.37464371,14.3570848,28.65769696,30.20924538,57.61142249,21.1497108,63.24801841,43.51439005,1562.952141,2933.220865,2933.754237,2927.228343,1447.978063,4991.268661,4926.599353,869.8491561,2729.330727,695.1719017,3222.92821,2868.599869,22,35,392,272,444,308,69,77,293,434,159,314,97.65991618,58.07627533,77.79943479,55.52422787,89.43205981,91.70876512,97.31758849,71.99552251,52.01488062,56.60299841,97.18677994,63.64918714
Mumbai,C0347,400706,4534,2196,3900,4262,3511,6904,7717,7822,7601,4056,7110,6788,84.16972994,54.56028569,40.68362144,87.64235047,89.9004842,47.58978334,63.28695604,43.39290536,20.33981036,84.92216053,50.13595211,91.51877043,2873.821232,3935.070767,4069.162219,4516.238338,948.2894506,2933.018725,4896.177629,3479.512882,1005.03221,2833.117455,647.5346412,4536.066623,268,90,145,104,350,434,84,169,54,413,183,319,73.35987464,96.26041617,53.52249868,85.29285331,75.52670491,85.90726543,80.87479698,58.52904826,87.17671403,53.85398895,89.84091527,73.38669404
Mumbai,C0348,400614,2013,9716,9518,6483,3731,2653,5070,2965,7364,6493,9293,2459,96.38166991,47.81500552,26.75809277,65.09593682,41.85281023,81.24582369,69.82377288,83.24954332,13.28300314,27.77913686,19.57829848,28.69295017,746.0126905,3611.000846,1499.963739,1569.405761,4615.274752,1893.065965,4743.916677,2740.264743,2012.321419,3913.01104,1560.986394,3555.35642,27,40,319,73,344,411,69,327,170,179,22,360,56.78805865,52.33599046,99.44343233,87.9388079,79.66758053,83.02807063,80.35788987,82.26890981,64.70223685,69.54760203,95.35837938,65.42962204
Mumbai,C0349,400086,8308,7424,6187,8155,9976,3178,3434,5958,6291,3660,4336,8426,13.70880107,67.74817398,40.84573309,86.51209033,68.05882099,67.91851158,86.07143639,31.02162087,42.82975093,67.90506217,72.05150173,84.66719,4826.433923,514.5207324,925.1541276,4425.885063,3706.077025,1623.66331,1019.685799,1602.287373,949.3351738,4870.67197,2336.470818,3790.507531,225,461,183,124,73,474,34,274,371,478,28,310,87.80426022,57.12623747,51.67948445,59.64935903,81.53560211,52.86827717,76.02061853,84.57708761,55.46403493,64.04053053,95.31497385,56.07309783
Mumbai,C0350,400016,6229,7725,1619,8026,8091,2705,6330,9427,7802,6419,9869,9801,20.83409662,90.69541619,42.9778459,75.63293112,33.12444825,42.1319708,46.61124283,67.39311136,88.47315883,72.41641382,61.59848217,58.27992237,2486.988608,1467.652071,671.3634602,3672.529713,821.4342871,4636.545266,2290.173412,3486.744528,3982.606743,3503.824948,3773.579626,1207.049843,172,210,329,397,376,280,387,383,46,348,320,407,59.53649872,70.45328236,76.93090903,51.87028364,60.74893269,78.66150862,89.75181035,68.81049443,62.81864863,72.71029781,88.02526861,60.1347114
Mumbai,C0351,400037,4316,8429,3853,5049,5523,2777,9918,9179,2627,5115,9051,3575,62.54550945,66.41595093,61.76103871,73.40219946,14.32413058,83.0633164,88.88763551,68.79151999,56.84482226,80.40594783,85.92663669,92.81767915,1427.815492,3824.865807,2684.094815,564.328543,1950.318487,1748.098102,685.0382973,2748.46838,628.3024365,1674.801014,3445.16533,2593.086153,183,354,81,199,269,59,417,170,85,29,312,123,97.43874426,87.98669143,89.01839464,97.83038161,64.03245428,85.66449131,97.94239563,87.85141148,98.70663667,76.70071333,89.28514129,68.2449958
Mumbai,C0352,410210,8628,5669,3257,1845,4767,6047,3919,9177,9848,6197,3665,4540,94.59642846,60.08225537,53.71431475,53.67898832,23.77809039,54.5869603,33.06865727,27.42243966,64.39146391,59.57123127,39.79304305,26.29063519,1660.719709,1819.29192,3841.133303,3128.160759,2839.839824,815.3503952,1473.788355,2328.760071,2995.395904,2559.940277,3213.180929,3834.275951,211,255,69,363,99,271,344,288,395,176,491,323,58.65733155,99.04243461,74.1481096,82.26579852,87.74115607,82.83001445,92.65869591,81.85342907,66.84654634,62.66282793,71.5880072,93.72544261
Mumbai,C0353,410206,6515,2759,5193,4186,6124,1640,1053,3240,9787,3047,3955,8818,13.72450619,12.9122863,15.45218021,85.15342009,37.03865483,75.66301726,57.73457268,38.8048912,43.88520395,88.4767743,47.62368944,70.32999078,4389.66317,1284.099484,4915.388596,1210.520576,1581.984226,3334.980561,2809.691361,1692.448951,3244.178976,1619.186368,1523.529946,2563.125855,419,240,179,388,106,38,291,357,411,453,438,58,74.774091,64.50909499,55.99756663,62.90632234,56.90053641,99.45048758,76.74747158,78.80277673,81.86054486,92.74655474,58.72624626,91.2633624
Mumbai,C0354,400706,4802,6421,8581,7902,1122,7588,9367,9177,9267,2110,9147,9183,46.96677901,98.50899549,84.43392776,87.0009651,91.27701622,78.30505192,68.60174107,37.6057532,64.98180534,21.59209544,92.49286955,33.60220275,4123.173206,4309.309127,1764.310083,965.0698606,2924.070672,948.2121181,4205.557579,3021.92018,2277.121081,1310.91201,2357.639106,2383.569613,383,474,142,324,372,286,134,163,269,114,270,365,91.20564493,86.7416512,69.09414626,86.68529371,97.08976065,60.76995999,90.95079399,87.27323685,71.60967158,50.88617826,92.89764813,95.19710665
Mumbai,C0355,400028,4943,8853,1493,9120,9164,1549,2029,5388,8265,6050,9737,3588,18.56893251,88.63326832,30.7512365,23.16280884,95.57379225,31.75029747,26.4653532,70.95094929,75.54731543,68.0713536,52.04005649,28.49209714,2222.340731,4346.463244,2370.560145,3040.183741,4812.973096,842.2296216,2127.047151,1198.160205,2528.929593,1453.017124,3272.581156,1179.745608,457,415,207,35,249,333,18,354,291,144,49,10,83.34549391,53.96533322,83.28978749,77.86053969,83.51581411,57.52955099,79.94061104,88.26851875,87.08286799,61.51263957,77.46541593,79.67519293
